SimulationStartAt = 20210131_004034
EachLineIsComposedOF:
IndexCounter,Counter,SlowestSpeed
2, 2500
3, 2500
4, 2500
5, 2500
6, 2501
7, 2500
8, 2500
9, 2500
10, 2500
11, 2500
12, 2501
13, 2500
14, 2500
15, 2500
16, 524
17, 1976
18, 2500
19, 2501
20, 2500
21, 275
22, 2224
23, 2500
24, 2500
25, 2500
26, 2500
27, 2500
28, 275
29, 2225
30, 25
31, 2475
32, 2500
33, 275
34, 2225
35, 2501
36, 2500
37, 2501
38, 2500
39, 2500
40, 2500
41, 275
42, 2225
43, 275
44, 2225
45, 2500
46, 2499
47, 2500
48, 2500
49, 2500
50, 2500
51, 2501
52, 2500
53, 2500
54, 2500
55, 2500
56, 2500
57, 2500
58, 2500
59, 2501
60, 2499
61, 2500
62, 2500
63, 2500
64, 2500
65, 2500
66, 2501
67, 2500
68, 2500
69, 2502
70, 2501
71, 2500
72, 275
73, 2225
74, 2500
75, 2500
76, 2500
77, 2501
78, 2501
79, 2500
80, 2500
81, 2500
82, 2500
83, 2501
84, 2500
85, 2500
86, 2500
87, 2501
88, 2500
89, 2500
90, 2500
91, 2500
92, 2500
93, 2501
94, 2501
95, 2500
96, 2501
97, 2500
98, 2500
99, 2500
100, 2500
101, 2500
102, 2500
103, 2500
104, 2500
105, 2501
106, 2500
107, 2494
108, 2500
109, 2500
110, 2500
111, 2500
112, 524
113, 1976
114, 2499
115, 2500
116, 2500
117, 2501
118, 2500
119, 2501
120, 2500
121, 2501
122, 2500
123, 2499
124, 2500
125, 2500
126, 2500
127, 2500
128, 2500
129, 2500
130, 275
131, 2225
132, 2500
133, 2500
134, 2500
135, 2500
136, 1531
137, 970
138, 2500
139, 25
140, 250
141, 2225
142, 2500
143, 2501
144, 2500
145, 2500
146, 2500
147, 2500
148, 2501
149, 2500
150, 27
151, 2473
152, 275
153, 2225
154, 2500
155, 26
156, 2475
157, 2500
158, 2501
159, 524
160, 1976
161, 2500
162, 2500
163, 2500
164, 2500
165, 2500
166, 2500
167, 2500
168, 2500
169, 2500
170, 2501
171, 2500
172, 2502
173, 2501
