SimulationStartAt = 20210131_004159
EachLineIsComposedOF:
IndexCounter,Counter,SlowestSpeed
2, 2501
3, 2500
4, 2500
5, 2500
6, 524
7, 1976
8, 275
9, 2226
10, 2500
11, 2502
12, 2500
13, 2500
14, 2500
15, 2500
16, 275
17, 2226
18, 2500
19, 2500
20, 2501
21, 2500
22, 2500
23, 2498
24, 2501
25, 275
26, 2226
27, 2500
28, 2500
29, 2500
30, 2500
31, 2500
32, 2499
33, 2500
34, 2500
35, 2500
36, 2500
37, 275
38, 2226
39, 2500
40, 2500
41, 524
42, 1976
43, 2500
44, 275
45, 2226
46, 2500
47, 2500
48, 2500
49, 2500
50, 2501
51, 2500
52, 2501
53, 2500
54, 2500
55, 2500
56, 2500
57, 2500
58, 2501
59, 2499
60, 2500
61, 2501
62, 2500
63, 2500
64, 2500
65, 2500
66, 2500
67, 1028
68, 1474
69, 2500
70, 2500
71, 2502
72, 2500
73, 2500
74, 2500
75, 2500
76, 2501
77, 2500
78, 2500
79, 2500
80, 772
81, 1730
82, 2500
83, 2501
84, 2500
85, 2500
86, 2500
87, 275
88, 2226
89, 1279
90, 1222
91, 2500
92, 2502
93, 2500
94, 2501
95, 2501
96, 2501
97, 275
98, 2227
99, 2500
100, 2500
101, 2500
102, 2500
103, 276
104, 2226
105, 2500
106, 2500
107, 2494
108, 2501
109, 1027
110, 1474
111, 275
112, 2226
113, 2500
114, 2501
115, 2500
116, 275
117, 2226
118, 2500
119, 2500
120, 2500
121, 2500
122, 525
123, 1976
124, 2501
125, 27
126, 2474
127, 1282
128, 1220
129, 2500
130, 2500
131, 2500
132, 2500
133, 275
134, 2226
135, 2500
136, 2500
137, 27
138, 2474
139, 2499
140, 2500
141, 275
142, 2226
143, 2501
144, 2501
145, 275
146, 2227
147, 2500
148, 2501
149, 2500
150, 275
151, 2226
152, 1027
153, 1473
154, 2500
155, 2500
156, 2500
157, 275
158, 2226
159, 275
160, 2226
161, 2500
162, 2500
163, 2501
164, 2501
165, 2500
166, 2502
167, 2500
168, 2502
169, 2500
170, 2501
171, 2500
172, 27
173, 2473
174, 2500
175, 2499
176, 2501
177, 2501
178, 2500
179, 2500
180, 2500
181, 2499
182, 32
183, 2471
184, 2500
185, 2501
186, 2501
187, 2501
188, 2500
189, 279
190, 2222
191, 2500
192, 2502
193, 2500
194, 2500
195, 2500
196, 2500
197, 2500
198, 2500
199, 2502
200, 27
201, 250
202, 2224
203, 2501
204, 277
205, 2224
206, 29
207, 2471
208, 2501
209, 27
210, 2
211, 499
212, 1973
213, 2494
214, 27
215, 2473
216, 29
217, 2471
218, 2500
219, 2500
220, 2502
221, 2500
222, 2502
223, 2501
224, 2500
225, 27
226, 2474
227, 2501
228, 29
229, 2471
230, 278
231, 2223
232, 2500
233, 2500
234, 2502
235, 2501
236, 278
237, 2222
238, 2500
239, 277
240, 2223
241, 2500
242, 2500
243, 278
244, 2223
245, 2500
246, 27
247, 250
248, 2223
249, 2500
250, 2500
251, 2500
252, 27
253, 2473
254, 2500
255, 2502
256, 2500
257, 2500
258, 2500
259, 277
260, 2223
261, 27
262, 2473
263, 2500
264, 2499
265, 2500
266, 2496
267, 2500
268, 2500
269, 2501
270, 2500
271, 2500
272, 2500
273, 2501
274, 2502
275, 2500
276, 2501
277, 2500
278, 2500
279, 2500
280, 2500
281, 275
282, 2225
283, 1027
284, 1473
285, 2500
286, 2500
287, 2500
288, 2500
289, 2500
290, 2500
291, 2500
292, 2500
293, 2501
294, 2500
295, 1279
296, 1221
297, 2500
298, 2501
299, 2500
300, 2500
301, 2500
302, 26
303, 2475
304, 2500
305, 2500
306, 2500
307, 2500
308, 2500
309, 2500
310, 2500
311, 2500
312, 2500
313, 2500
314, 2500
315, 2500
316, 2500
317, 2500
318, 2495
319, 2500
320, 2500
321, 2500
322, 2500
323, 2500
324, 2502
325, 275
326, 2225
327, 2500
328, 2500
329, 2500
330, 2500
331, 2500
332, 2500
333, 2500
334, 2500
335, 2500
336, 2500
337, 2500
338, 2501
339, 2500
340, 2500
341, 2500
342, 2500
343, 2503
344, 2500
345, 1780
346, 720
347, 2500
348, 275
349, 2225
350, 2500
351, 2500
352, 2500
353, 2500
354, 2500
355, 2500
356, 2500
357, 2500
358, 525
359, 1976
360, 2500
361, 275
362, 2225
363, 2500
364, 2501
365, 2501
366, 2500
367, 2500
368, 2500
369, 2500
370, 2501
371, 2500
372, 2500
373, 2500
374, 2500
375, 2500
376, 2500
377, 525
378, 1976
379, 2501
380, 275
381, 2225
382, 2501
383, 2500
384, 2500
385, 2500
386, 2500
387, 2500
388, 2500
389, 2500
390, 2500
391, 2500
392, 2500
393, 2500
394, 2500
395, 2500
396, 2500
397, 2500
398, 2500
399, 275
400, 2225
401, 2501
402, 27
403, 2473
404, 2500
405, 2501
406, 2500
407, 2500
408, 2501
409, 2500
410, 2499
411, 2500
412, 2500
413, 2501
414, 2501
415, 2500
416, 2500
417, 2501
418, 2500
419, 2500
420, 2500
421, 2494
422, 2500
423, 2500
424, 2500
425, 2500
426, 2500
427, 2500
428, 2500
429, 2500
430, 2500
431, 2500
432, 2501
433, 2500
434, 2501
435, 2500
436, 2500
437, 275
438, 2225
439, 2500
440, 1027
441, 1473
442, 2500
443, 2500
444, 2500
445, 2501
446, 2500
447, 2500
448, 2500
449, 2500
450, 2500
451, 2500
452, 2500
453, 275
454, 2225
455, 2500
456, 2501
457, 2500
458, 2500
459, 2500
460, 2501
461, 2500
462, 2500
463, 2500
464, 2501
465, 2500
466, 275
467, 2225
468, 2500
469, 2500
470, 2500
471, 2500
472, 2500
473, 2500
474, 2501
475, 2500
476, 2500
477, 2500
478, 2500
479, 27
480, 2474
481, 2500
482, 2500
483, 2500
484, 2500
485, 2500
486, 2500
487, 2500
488, 2500
489, 2500
490, 2500
491, 2500
492, 2500
493, 2500
494, 2500
495, 2501
496, 2500
497, 2500
498, 2500
499, 275
500, 2225
501, 26
502, 2474
503, 2500
504, 2500
505, 2500
506, 275
507, 2225
508, 2500
509, 2500
510, 2500
511, 2500
512, 2501
513, 2500
514, 2500
515, 2500
516, 2501
517, 2500
518, 1027
519, 1473
520, 2500
521, 2500
522, 2500
523, 2500
524, 2495
525, 2500
526, 526
527, 1976
528, 2500
529, 2500
530, 2500
531, 2502
532, 2500
533, 2500
534, 2500
535, 2500
536, 2500
537, 2499
538, 2500
539, 2500
540, 2500
541, 2500
542, 275
543, 2225
544, 2500
545, 2500
546, 2500
547, 2500
548, 275
549, 2225
550, 275
551, 2225
552, 2500
553, 2500
554, 2500
555, 2500
556, 2500
557, 2498
558, 2500
559, 2500
560, 2500
561, 2500
562, 2500
563, 275
564, 2225
565, 2500
566, 275
567, 2225
568, 2500
569, 2501
570, 2501
571, 2500
572, 2500
573, 2500
574, 2500
575, 2500
576, 2500
577, 2500
578, 2500
579, 2500
580, 2500
581, 2502
582, 2500
583, 2500
584, 2500
585, 2500
586, 2500
587, 27
588, 2473
589, 2501
590, 2500
591, 2501
592, 2500
593, 2500
594, 2500
595, 2500
596, 2500
597, 2500
598, 2501
599, 525
600, 1976
601, 2500
602, 2500
603, 2501
604, 2500
605, 2500
606, 2500
607, 2501
608, 27
609, 2473
610, 275
611, 2225
612, 2500
613, 2500
614, 2500
615, 2500
616, 2500
617, 2501
618, 2501
619, 2500
620, 2500
621, 2500
622, 2500
623, 2500
624, 2500
625, 2500
626, 2500
627, 2500
628, 2494
629, 2500
630, 2499
631, 2500
632, 2500
633, 2500
634, 2500
635, 2500
636, 2500
637, 275
638, 2226
639, 2501
640, 2501
641, 2500
642, 2500
643, 275
644, 2225
645, 2500
646, 2500
647, 525
648, 1976
649, 27
650, 2473
651, 2500
652, 2500
653, 275
654, 2225
655, 2500
656, 525
657, 1976
658, 2500
659, 275
660, 2225
661, 2500
662, 2500
663, 2500
664, 2500
665, 2500
666, 275
667, 2225
668, 2500
669, 2500
670, 275
671, 2225
672, 2500
673, 2500
674, 2500
675, 2500
676, 2501
677, 2500
678, 2500
679, 2501
680, 2500
681, 275
682, 2225
683, 2500
684, 2501
685, 2500
686, 2500
687, 2500
688, 2500
689, 2500
690, 2500
691, 2500
692, 2500
693, 2500
694, 27
695, 248
696, 2225
697, 2500
698, 2501
699, 2500
700, 2500
701, 1027
702, 1473
703, 2500
704, 2500
705, 27
706, 249
707, 2226
708, 2500
709, 27
710, 2474
711, 2501
712, 2500
713, 2500
714, 2502
715, 1279
716, 1221
717, 2500
718, 275
719, 752
720, 1473
721, 2500
722, 2501
723, 2500
724, 2500
725, 526
726, 1976
727, 27
728, 498
729, 1976
730, 2500
731, 2500
732, 2501
733, 2494
734, 525
735, 1976
736, 2500
737, 2500
738, 2500
739, 2500
740, 2500
741, 2500
742, 2501
743, 2500
744, 2500
745, 2500
746, 2500
747, 2499
748, 2500
749, 2500
750, 1026
751, 1473
752, 2500
753, 2500
754, 27
755, 2473
756, 2500
757, 28
758, 2469
759, 27
760, 2473
761, 2501
762, 2502
763, 2500
764, 27
765, 2473
766, 27
767, 1
768, 2473
769, 2501
770, 2500
771, 2500
772, 2500
773, 2500
774, 2500
775, 2500
776, 277
777, 2224
778, 2500
779, 277
780, 2223
781, 2500
782, 2500
783, 2500
784, 27
785, 2473
786, 2501
787, 2500
788, 2500
789, 2500
790, 2500
791, 2500
792, 2500
793, 2500
794, 2500
795, 2500
796, 2500
797, 2497
798, 2500
799, 2500
800, 2500
801, 2500
802, 2500
803, 2500
804, 2500
805, 2500
806, 2500
807, 2500
808, 2500
809, 2500
810, 2500
811, 2500
812, 2500
813, 2500
814, 2500
815, 276
816, 2224
817, 2500
818, 2500
819, 2500
820, 2500
821, 2500
822, 2500
823, 2500
824, 2502
825, 2501
826, 2501
827, 2500
828, 2274
829, 226
830, 2500
831, 2500
832, 2500
833, 2500
834, 2500
835, 275
836, 2226
837, 2494
838, 2500
839, 2500
840, 2500
841, 2500
842, 2500
843, 2501
844, 2500
845, 2500
846, 2501
847, 2500
848, 2500
849, 2501
850, 2500
851, 2500
852, 2500
853, 2500
854, 2500
855, 2500
