SimulationStartAt = 2/9/2021 11:54:32 AM
EachLineIsComposedOF:
IndexCounter, PulseCounter, Direction, StopByIndex, StopByBlackBox
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2498, ^, 1, 0
2, 2500, ^, 1, 0
3, 2500, ^, 1, 0
4, 2500, ^, 1, 0
5, 2500, ^, 1, 0
6, 2500, ^, 1, 0
7, 2500, ^, 1, 0
8, 2499, ^, 1, 0
9, 2500, ^, 1, 0
10, 2500, ^, 1, 0
11, 2500, ^, 1, 0
12, 2500, ^, 1, 0
13, 2500, ^, 1, 0
14, 2500, ^, 1, 0
15, 2500, ^, 1, 0
16, 2500, ^, 1, 0
17, 2500, ^, 1, 0
18, 2500, ^, 1, 0
19, 2500, ^, 1, 0
20, 2500, ^, 1, 0
21, 2500, ^, 1, 0
22, 2500, ^, 1, 0
23, 49, ^, 0, 1
23, 2450, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2498, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2498, ^, 1, 0
2, 0, ^, 0, 1
2, 2498, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2498, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2498, ^, 1, 0
2, 0, ^, 0, 1
2, 2498, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2498, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2498, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2498, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2498, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2498, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2498, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2498, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2498, ^, 1, 0
2, 0, ^, 0, 1
2, 2498, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2498, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2498, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2498, ^, 1, 0
2, 0, ^, 0, 1
2, 2498, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2497, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2496, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2497, ^, 1, 0
2, 0, ^, 0, 1
2, 2498, ^, 1, 0
2, 0, ^, 0, 1
2, 2498, ^, 1, 0
2, 0, ^, 0, 1
2, 2495, ^, 1, 0
2, 0, ^, 0, 1
2, 2498, ^, 1, 0
2, 0, ^, 0, 1
SimulationTestEndedAt = 20210209_115534
