SimulationStartAt = 20210131_003904
EachLineIsComposedOF:
IndexCounter,Counter,SlowestSpeed
2, 2501
3, 2498
4, 2500
5, 2501
6, 2500
7, 2500
8, 2500
9, 2500
10, 2500
11, 2500
12, 2500
13, 2500
14, 2500
15, 2500
16, 2500
17, 2500
18, 2500
19, 2500
20, 2500
21, 2500
22, 2500
23, 2500
24, 2500
25, 2500
26, 2500
27, 2500
28, 2501
29, 2500
30, 2501
31, 2500
32, 2500
33, 2500
34, 2500
35, 2500
36, 2500
37, 2500
38, 2500
39, 2501
40, 2500
41, 2500
42, 2500
43, 2500
44, 2500
45, 2500
46, 2500
47, 2500
48, 2500
49, 2500
50, 2500
51, 2500
52, 2501
53, 2500
54, 2500
55, 2501
56, 2500
57, 29
58, 2472
59, 2500
60, 2500
61, 2500
62, 2499
63, 2500
64, 2500
65, 2500
66, 2500
67, 2500
68, 2500
69, 2500
70, 2500
71, 2500
72, 28
73, 2472
74, 2500
75, 2500
76, 2500
77, 2500
78, 2500
79, 2500
80, 2500
81, 2500
82, 2501
83, 2500
84, 2500
85, 2500
86, 2500
87, 2500
88, 2500
89, 2500
90, 2500
91, 2501
92, 2500
93, 2500
94, 2500
95, 2500
96, 2501
97, 2500
98, 2500
99, 2500
100, 2500
101, 2500
102, 2500
103, 2500
104, 2500
105, 2500
106, 2500
107, 2494
108, 2500
109, 2500
110, 2500
111, 2500
112, 2500
113, 2500
114, 2501
115, 2500
116, 1279
117, 1221
118, 2500
119, 28
120, 2472
121, 2500
122, 2500
123, 2500
124, 2501
125, 2500
126, 2500
127, 2500
128, 2500
129, 2500
130, 2501
131, 2500
132, 2500
133, 2500
134, 2500
135, 2500
136, 2500
137, 2500
138, 2500
139, 2500
140, 2500
141, 2500
142, 2500
143, 2500
144, 2500
145, 2500
146, 2500
147, 2500
148, 2500
149, 2500
150, 2501
151, 2500
152, 2500
153, 2500
154, 2500
155, 2501
156, 2500
157, 2500
158, 2501
159, 2500
160, 2499
161, 2500
162, 2500
163, 2501
164, 2501
165, 2500
166, 2500
167, 2500
168, 2500
169, 2500
170, 2500
171, 2500
172, 2500
173, 2500
174, 2500
175, 2501
176, 2500
177, 2501
178, 2500
179, 2500
180, 2500
181, 2501
182, 2500
183, 2500
184, 2500
185, 2500
186, 2500
187, 2500
188, 2502
189, 2501
190, 2500
191, 2500
192, 2500
193, 2500
194, 2500
195, 2500
196, 2500
197, 2501
198, 2500
199, 2500
200, 2500
201, 2500
202, 2500
203, 2500
204, 2501
205, 2500
206, 2501
207, 2500
208, 2500
209, 2495
210, 2500
211, 2500
212, 2500
213, 2500
214, 2500
215, 2500
216, 2501
217, 2501
218, 2501
219, 2501
220, 2500
221, 2500
222, 2500
223, 2500
224, 2500
225, 2279
226, 222
227, 2500
228, 2498
229, 2500
230, 2500
231, 2499
232, 2500
233, 2500
234, 2500
235, 2500
236, 2500
237, 2501
238, 2500
239, 2500
240, 2500
241, 2500
242, 2500
243, 2500
244, 2501
245, 2500
246, 2500
247, 2500
248, 2502
249, 2500
250, 2500
251, 2501
252, 2500
253, 28
254, 2472
255, 2500
256, 2499
257, 2500
258, 2500
259, 2500
260, 2500
261, 2500
262, 2500
263, 2500
264, 2500
265, 2501
266, 2500
267, 2500
268, 2500
269, 2501
270, 2500
271, 2500
272, 2500
273, 2500
274, 2500
275, 2500
276, 28
277, 2472
278, 2500
279, 2500
280, 2501
281, 2501
282, 2500
283, 2500
284, 2501
285, 2500
286, 2501
287, 2500
288, 2500
289, 2500
290, 2500
291, 2500
292, 2500
293, 2500
294, 2500
295, 2501
296, 2500
297, 2498
298, 2500
299, 2500
300, 2499
301, 2500
302, 2500
303, 2500
304, 2500
305, 2500
306, 2500
307, 2500
308, 2501
309, 2500
310, 2500
311, 2501
