SimulationStartAt = 2/9/2021 11:21:17 AM
EachLineIsComposedOF:
IndexCounter, PulseCounter, Direction, StopByIndex, StopByBlackBox
152, 2482, ^, 1, 0
153, 2484, ^, 1, 0
154, 2480, ^, 1, 0
155, 2483, ^, 1, 0
156, 2490, ^, 1, 0
157, 2481, ^, 1, 0
158, 2478, ^, 1, 0
159, 2492, ^, 1, 0
160, 2497, ^, 1, 0
161, 2499, ^, 1, 0
162, 2493, ^, 1, 0
163, 2488, ^, 1, 0
164, 2493, ^, 1, 0
165, 2495, ^, 1, 0
166, 2477, ^, 1, 0
167, 2482, ^, 1, 0
168, 2477, ^, 1, 0
169, 2476, ^, 1, 0
170, 2477, ^, 1, 0
171, 2471, ^, 1, 0
172, 2481, ^, 1, 0
173, 2492, ^, 1, 0
174, 2499, ^, 1, 0
175, 2485, ^, 1, 0
176, 2479, ^, 1, 0
177, 2494, ^, 1, 0
178, 2490, ^, 1, 0
179, 2481, ^, 1, 0
180, 2499, ^, 1, 0
181, 2487, ^, 1, 0
182, 2498, ^, 1, 0
183, 2494, ^, 1, 0
184, 2478, ^, 1, 0
185, 2487, ^, 1, 0
186, 2497, ^, 1, 0
187, 2500, ^, 1, 0
188, 2499, ^, 1, 0
189, 2499, ^, 1, 0
190, 2499, ^, 1, 0
191, 2500, ^, 1, 0
192, 2499, ^, 1, 0
193, 2499, ^, 1, 0
194, 2499, ^, 1, 0
195, 2499, ^, 1, 0
196, 2499, ^, 1, 0
197, 2497, ^, 1, 0
198, 2499, ^, 1, 0
199, 2499, ^, 1, 0
200, 2499, ^, 1, 0
201, 2500, ^, 1, 0
202, 2500, ^, 1, 0
203, 2499, ^, 1, 0
204, 2499, ^, 1, 0
205, 2500, ^, 1, 0
206, 2499, ^, 1, 0
207, 2500, ^, 1, 0
208, 2499, ^, 1, 0
209, 2497, ^, 1, 0
210, 2498, ^, 1, 0
211, 2499, ^, 1, 0
212, 2499, ^, 1, 0
213, 2498, ^, 1, 0
214, 2497, ^, 1, 0
215, 2498, ^, 1, 0
216, 2500, ^, 1, 0
217, 2489, ^, 1, 0
218, 2497, ^, 1, 0
219, 2498, ^, 1, 0
220, 2496, ^, 1, 0
221, 2498, ^, 1, 0
222, 2498, ^, 1, 0
223, 4991, ^, 1, 0
224, 2498, ^, 1, 0
225, 2498, ^, 1, 0
226, 2499, ^, 1, 0
227, 2498, ^, 1, 0
228, 2498, ^, 1, 0
229, 2499, ^, 1, 0
230, 2498, ^, 1, 0
231, 2499, ^, 1, 0
232, 2497, ^, 1, 0
233, 2498, ^, 1, 0
234, 2497, ^, 1, 0
235, 2497, ^, 1, 0
236, 2498, ^, 1, 0
237, 2498, ^, 1, 0
238, 2498, ^, 1, 0
239, 2497, ^, 1, 0
240, 2499, ^, 1, 0
241, 2497, ^, 1, 0
242, 2499, ^, 1, 0
243, 2499, ^, 1, 0
244, 2493, ^, 1, 0
245, 2484, ^, 1, 0
246, 2488, ^, 1, 0
247, 2500, ^, 1, 0
248, 2499, ^, 1, 0
249, 2488, ^, 1, 0
250, 2488, ^, 1, 0
251, 2488, ^, 1, 0
252, 2494, ^, 1, 0
253, 2499, ^, 1, 0
254, 2499, ^, 1, 0
255, 2499, ^, 1, 0
256, 2499, ^, 1, 0
257, 2498, ^, 1, 0
258, 2499, ^, 1, 0
259, 2500, ^, 1, 0
260, 2499, ^, 1, 0
261, 2500, ^, 1, 0
262, 2498, ^, 1, 0
263, 2498, ^, 1, 0
264, 2500, ^, 1, 0
265, 2500, ^, 1, 0
266, 2498, ^, 1, 0
267, 2499, ^, 1, 0
268, 2499, ^, 1, 0
269, 2499, ^, 1, 0
270, 2500, ^, 1, 0
271, 2489, ^, 1, 0
272, 2500, ^, 1, 0
273, 2488, ^, 1, 0
274, 2486, ^, 1, 0
275, 2488, ^, 1, 0
276, 2491, ^, 1, 0
277, 2498, ^, 1, 0
278, 2498, ^, 1, 0
279, 2499, ^, 1, 0
280, 2498, ^, 1, 0
281, 2499, ^, 1, 0
282, 2499, ^, 1, 0
283, 2499, ^, 1, 0
284, 2488, ^, 1, 0
285, 2487, ^, 1, 0
286, 2468, ^, 1, 0
287, 2493, ^, 1, 0
288, 2498, ^, 1, 0
289, 2484, ^, 1, 0
290, 4977, ^, 1, 0
291, 2499, ^, 1, 0
292, 2498, ^, 1, 0
293, 2499, ^, 1, 0
294, 2498, ^, 1, 0
295, 2500, ^, 1, 0
296, 2492, ^, 1, 0
297, 2484, ^, 1, 0
298, 2499, ^, 1, 0
299, 2499, ^, 1, 0
300, 2499, ^, 1, 0
301, 2480, ^, 1, 0
302, 2492, ^, 1, 0
303, 2493, ^, 1, 0
304, 2485, ^, 1, 0
305, 2483, ^, 1, 0
306, 2479, ^, 1, 0
307, 2475, ^, 1, 0
308, 2483, ^, 1, 0
309, 2478, ^, 1, 0
310, 2474, ^, 1, 0
311, 2479, ^, 1, 0
312, 2480, ^, 1, 0
313, 2499, ^, 1, 0
314, 2500, ^, 1, 0
315, 2498, ^, 1, 0
316, 2500, ^, 1, 0
317, 2499, ^, 1, 0
318, 2481, ^, 1, 0
319, 2472, ^, 1, 0
320, 2497, ^, 1, 0
321, 2499, ^, 1, 0
322, 2499, ^, 1, 0
323, 2497, ^, 1, 0
324, 2500, ^, 1, 0
325, 2492, ^, 1, 0
326, 2492, ^, 1, 0
327, 2488, ^, 1, 0
328, 2488, ^, 1, 0
329, 2480, ^, 1, 0
330, 2485, ^, 1, 0
331, 2498, ^, 1, 0
332, 2487, ^, 1, 0
333, 2480, ^, 1, 0
334, 2493, ^, 1, 0
335, 2499, ^, 1, 0
336, 2499, ^, 1, 0
337, 2499, ^, 1, 0
338, 2499, ^, 1, 0
339, 2497, ^, 1, 0
340, 2477, ^, 1, 0
341, 2480, ^, 1, 0
342, 2479, ^, 1, 0
343, 2477, ^, 1, 0
344, 2497, ^, 1, 0
345, 2499, ^, 1, 0
346, 2499, ^, 1, 0
347, 2499, ^, 1, 0
348, 2499, ^, 1, 0
349, 2499, ^, 1, 0
350, 2499, ^, 1, 0
351, 2488, ^, 1, 0
352, 2477, ^, 1, 0
353, 2483, ^, 1, 0
354, 2498, ^, 1, 0
355, 2499, ^, 1, 0
356, 2499, ^, 1, 0
357, 2499, ^, 1, 0
358, 2498, ^, 1, 0
359, 2499, ^, 1, 0
360, 2500, ^, 1, 0
361, 2498, ^, 1, 0
362, 2497, ^, 1, 0
363, 2496, ^, 1, 0
364, 2498, ^, 1, 0
365, 2498, ^, 1, 0
366, 2499, ^, 1, 0
367, 2498, ^, 1, 0
368, 2498, ^, 1, 0
369, 2499, ^, 1, 0
370, 2498, ^, 1, 0
371, 2499, ^, 1, 0
372, 2499, ^, 1, 0
373, 2499, ^, 1, 0
374, 2498, ^, 1, 0
375, 2500, ^, 1, 0
376, 2499, ^, 1, 0
377, 2498, ^, 1, 0
378, 2479, ^, 1, 0
379, 2489, ^, 1, 0
380, 2499, ^, 1, 0
381, 2500, ^, 1, 0
382, 2499, ^, 1, 0
383, 2499, ^, 1, 0
384, 2498, ^, 1, 0
385, 2496, ^, 1, 0
386, 2498, ^, 1, 0
387, 2500, ^, 1, 0
388, 2499, ^, 1, 0
389, 2488, ^, 1, 0
390, 2494, ^, 1, 0
391, 2499, ^, 1, 0
392, 2499, ^, 1, 0
393, 2500, ^, 1, 0
394, 2499, ^, 1, 0
395, 2484, ^, 1, 0
396, 2488, ^, 1, 0
397, 2496, ^, 1, 0
398, 2482, ^, 1, 0
399, 2483, ^, 1, 0
400, 2482, ^, 1, 0
401, 2480, ^, 1, 0
402, 2481, ^, 1, 0
403, 2477, ^, 1, 0
404, 2482, ^, 1, 0
405, 2484, ^, 1, 0
406, 2480, ^, 1, 0
407, 2495, ^, 1, 0
408, 2497, ^, 1, 0
409, 2488, ^, 1, 0
410, 2479, ^, 1, 0
411, 2482, ^, 1, 0
412, 2486, ^, 1, 0
413, 2481, ^, 1, 0
414, 2484, ^, 1, 0
415, 2497, ^, 1, 0
416, 2498, ^, 1, 0
417, 2498, ^, 1, 0
418, 2498, ^, 1, 0
419, 2500, ^, 1, 0
420, 2497, ^, 1, 0
421, 2499, ^, 1, 0
422, 2498, ^, 1, 0
423, 2498, ^, 1, 0
424, 2498, ^, 1, 0
425, 2496, ^, 1, 0
426, 2500, ^, 1, 0
427, 2499, ^, 1, 0
428, 2498, ^, 1, 0
429, 2500, ^, 1, 0
430, 2497, ^, 1, 0
431, 2499, ^, 1, 0
432, 2491, ^, 1, 0
433, 2499, ^, 1, 0
434, 2499, ^, 1, 0
435, 2496, ^, 1, 0
436, 2498, ^, 1, 0
437, 2498, ^, 1, 0
438, 2496, ^, 1, 0
439, 2498, ^, 1, 0
440, 2497, ^, 1, 0
441, 2496, ^, 1, 0
442, 2497, ^, 1, 0
443, 2499, ^, 1, 0
444, 2498, ^, 1, 0
445, 2499, ^, 1, 0
446, 2498, ^, 1, 0
447, 2498, ^, 1, 0
448, 2499, ^, 1, 0
449, 2499, ^, 1, 0
450, 1202, ^, 0, 1
-1, 1265, ^, 1, 0
1, 0, ^, 0, 1
-1, 2494, ^, 1, 0
1, 2500, ^, 1, 0
2, 2498, ^, 1, 0
3, 2500, ^, 1, 0
4, 2499, ^, 1, 0
5, 2499, ^, 1, 0
6, 2499, ^, 1, 0
7, 2499, ^, 1, 0
8, 2499, ^, 1, 0
9, 2498, ^, 1, 0
10, 2498, ^, 1, 0
11, 2498, ^, 1, 0
12, 2494, ^, 1, 0
13, 2499, ^, 1, 0
14, 2499, ^, 1, 0
15, 2499, ^, 1, 0
16, 2499, ^, 1, 0
17, 2498, ^, 1, 0
18, 2497, ^, 1, 0
19, 2499, ^, 1, 0
20, 2499, ^, 1, 0
21, 2497, ^, 1, 0
22, 2497, ^, 1, 0
23, 2498, ^, 1, 0
24, 2499, ^, 1, 0
25, 2499, ^, 1, 0
26, 2499, ^, 1, 0
27, 2500, ^, 1, 0
28, 2498, ^, 1, 0
29, 2499, ^, 1, 0
30, 2499, ^, 1, 0
31, 2497, ^, 1, 0
32, 2495, ^, 1, 0
33, 2500, ^, 1, 0
34, 2498, ^, 1, 0
35, 2498, ^, 1, 0
36, 2488, ^, 1, 0
37, 2497, ^, 1, 0
38, 2496, ^, 1, 0
39, 2498, ^, 1, 0
40, 2497, ^, 1, 0
41, 2498, ^, 1, 0
42, 2497, ^, 1, 0
43, 2496, ^, 1, 0
44, 2499, ^, 1, 0
45, 2498, ^, 1, 0
46, 2499, ^, 1, 0
47, 2499, ^, 1, 0
48, 2499, ^, 1, 0
49, 2498, ^, 1, 0
50, 2500, ^, 1, 0
51, 2498, ^, 1, 0
52, 2498, ^, 1, 0
53, 2499, ^, 1, 0
54, 2499, ^, 1, 0
55, 2497, ^, 1, 0
56, 2499, ^, 1, 0
57, 2499, ^, 1, 0
58, 2499, ^, 1, 0
59, 2499, ^, 1, 0
60, 2499, ^, 1, 0
61, 2499, ^, 1, 0
62, 2498, ^, 1, 0
63, 2499, ^, 1, 0
64, 2497, ^, 1, 0
65, 2498, ^, 1, 0
66, 2495, ^, 1, 0
67, 2498, ^, 1, 0
68, 2499, ^, 1, 0
69, 2500, ^, 1, 0
70, 2497, ^, 1, 0
71, 2499, ^, 1, 0
72, 2497, ^, 1, 0
73, 2497, ^, 1, 0
74, 2498, ^, 1, 0
75, 2498, ^, 1, 0
76, 2498, ^, 1, 0
77, 2497, ^, 1, 0
78, 2499, ^, 1, 0
79, 2500, ^, 1, 0
80, 2498, ^, 1, 0
81, 2499, ^, 1, 0
82, 2498, ^, 1, 0
83, 2499, ^, 1, 0
84, 2499, ^, 1, 0
85, 2498, ^, 1, 0
86, 2499, ^, 1, 0
87, 2499, ^, 1, 0
88, 2495, ^, 1, 0
89, 2500, ^, 1, 0
90, 2498, ^, 1, 0
91, 2498, ^, 1, 0
92, 2499, ^, 1, 0
93, 2492, ^, 1, 0
94, 2499, ^, 1, 0
95, 2499, ^, 1, 0
96, 2498, ^, 1, 0
97, 2495, ^, 1, 0
98, 2498, ^, 1, 0
99, 2498, ^, 1, 0
100, 2488, ^, 1, 0
101, 2484, ^, 1, 0
102, 2485, ^, 1, 0
103, 254, ^, 0, 1
-1, 2244, ^, 1, 0
1, 2500, ^, 1, 0
2, 2498, ^, 1, 0
3, 2498, ^, 1, 0
4, 2497, ^, 1, 0
5, 2497, ^, 1, 0
6, 2495, ^, 1, 0
7, 2498, ^, 1, 0
8, 2491, ^, 1, 0
9, 2498, ^, 1, 0
10, 2498, ^, 1, 0
11, 2496, ^, 1, 0
12, 2496, ^, 1, 0
13, 2498, ^, 1, 0
14, 2498, ^, 1, 0
15, 2497, ^, 1, 0
16, 2498, ^, 1, 0
17, 2498, ^, 1, 0
18, 2498, ^, 1, 0
19, 2497, ^, 1, 0
20, 2497, ^, 1, 0
21, 2498, ^, 1, 0
22, 2496, ^, 1, 0
23, 2498, ^, 1, 0
24, 2496, ^, 1, 0
25, 2499, ^, 1, 0
26, 2499, ^, 1, 0
27, 2498, ^, 1, 0
28, 2497, ^, 1, 0
29, 2498, ^, 1, 0
30, 2499, ^, 1, 0
31, 2498, ^, 1, 0
32, 2499, ^, 1, 0
33, 2495, ^, 1, 0
34, 2499, ^, 1, 0
35, 2496, ^, 1, 0
36, 2499, ^, 1, 0
37, 2499, ^, 1, 0
38, 2499, ^, 1, 0
39, 2497, ^, 1, 0
40, 2499, ^, 1, 0
41, 2498, ^, 1, 0
42, 2499, ^, 1, 0
43, 2498, ^, 1, 0
44, 2495, ^, 1, 0
45, 2500, ^, 1, 0
46, 2491, ^, 1, 0
47, 2497, ^, 1, 0
48, 2497, ^, 1, 0
49, 2497, ^, 1, 0
50, 2499, ^, 1, 0
51, 2499, ^, 1, 0
52, 2498, ^, 1, 0
53, 2499, ^, 1, 0
54, 2500, ^, 1, 0
55, 2498, ^, 1, 0
56, 2497, ^, 1, 0
57, 2499, ^, 1, 0
58, 2499, ^, 1, 0
59, 2500, ^, 1, 0
60, 2499, ^, 1, 0
61, 2500, ^, 1, 0
62, 2498, ^, 1, 0
63, 2498, ^, 1, 0
64, 2499, ^, 1, 0
65, 2498, ^, 1, 0
66, 2496, ^, 1, 0
67, 2497, ^, 1, 0
68, 2499, ^, 1, 0
69, 2499, ^, 1, 0
70, 2498, ^, 1, 0
71, 2499, ^, 1, 0
72, 2499, ^, 1, 0
73, 2499, ^, 1, 0
74, 2500, ^, 1, 0
75, 2499, ^, 1, 0
76, 2499, ^, 1, 0
77, 2496, ^, 1, 0
78, 2499, ^, 1, 0
79, 2499, ^, 1, 0
80, 2499, ^, 1, 0
81, 2499, ^, 1, 0
82, 2500, ^, 1, 0
83, 2498, ^, 1, 0
84, 2500, ^, 1, 0
85, 2500, ^, 1, 0
86, 2498, ^, 1, 0
87, 2497, ^, 1, 0
88, 2499, ^, 1, 0
89, 2498, ^, 1, 0
90, 2499, ^, 1, 0
91, 2499, ^, 1, 0
92, 2498, ^, 1, 0
93, 2498, ^, 1, 0
94, 2499, ^, 1, 0
95, 2499, ^, 1, 0
96, 2499, ^, 1, 0
97, 2498, ^, 1, 0
98, 2499, ^, 1, 0
99, 2499, ^, 1, 0
100, 2495, ^, 1, 0
101, 2499, ^, 1, 0
102, 2499, ^, 1, 0
103, 2491, ^, 1, 0
104, 2499, ^, 1, 0
105, 2499, ^, 1, 0
106, 2497, ^, 1, 0
107, 2498, ^, 1, 0
108, 2499, ^, 1, 0
109, 2498, ^, 1, 0
110, 2496, ^, 1, 0
111, 2495, ^, 1, 0
112, 2499, ^, 1, 0
113, 2498, ^, 1, 0
114, 2499, ^, 1, 0
115, 2497, ^, 1, 0
116, 2498, ^, 1, 0
117, 2497, ^, 1, 0
118, 2499, ^, 1, 0
119, 2500, ^, 1, 0
120, 2498, ^, 1, 0
121, 2498, ^, 1, 0
122, 2497, ^, 1, 0
123, 2499, ^, 1, 0
124, 2498, ^, 1, 0
125, 2499, ^, 1, 0
126, 2499, ^, 1, 0
127, 2497, ^, 1, 0
128, 2498, ^, 1, 0
129, 2499, ^, 1, 0
130, 1570, ^, 0, 1
-1, 926, ^, 1, 0
1, 2497, ^, 1, 0
2, 2497, ^, 1, 0
3, 2498, ^, 1, 0
4, 2498, ^, 1, 0
5, 2499, ^, 1, 0
6, 2499, ^, 1, 0
7, 2499, ^, 1, 0
8, 2498, ^, 1, 0
9, 2500, ^, 1, 0
10, 2499, ^, 1, 0
11, 2499, ^, 1, 0
12, 2498, ^, 1, 0
13, 2500, ^, 1, 0
14, 2498, ^, 1, 0
15, 2495, ^, 1, 0
16, 2499, ^, 1, 0
17, 2498, ^, 1, 0
18, 2497, ^, 1, 0
19, 2500, ^, 1, 0
20, 2499, ^, 1, 0
21, 2499, ^, 1, 0
22, 2500, ^, 1, 0
23, 2499, ^, 1, 0
24, 2499, ^, 1, 0
25, 2499, ^, 1, 0
26, 2499, ^, 1, 0
27, 2500, ^, 1, 0
28, 2486, ^, 1, 0
29, 2498, ^, 1, 0
30, 2498, ^, 1, 0
31, 2498, ^, 1, 0
32, 2496, ^, 1, 0
33, 2500, ^, 1, 0
34, 2500, ^, 1, 0
35, 2499, ^, 1, 0
36, 2036, ^, 0, 1
-1, 463, ^, 1, 0
1, 0, ^, 0, 1
-1, 2495, ^, 1, 0
1, 0, ^, 0, 1
-1, 2498, ^, 1, 0
1, 2499, ^, 1, 0
2, 2500, ^, 1, 0
3, 2499, ^, 1, 0
4, 2500, ^, 1, 0
5, 2499, ^, 1, 0
6, 2500, ^, 1, 0
7, 2498, ^, 1, 0
8, 2496, ^, 1, 0
9, 2499, ^, 1, 0
10, 2499, ^, 1, 0
11, 2497, ^, 1, 0
12, 2499, ^, 1, 0
13, 2500, ^, 1, 0
14, 2498, ^, 1, 0
15, 2499, ^, 1, 0
16, 2498, ^, 1, 0
17, 2498, ^, 1, 0
18, 2495, ^, 1, 0
19, 2479, ^, 1, 0
20, 2500, ^, 1, 0
21, 2499, ^, 1, 0
22, 2498, ^, 1, 0
23, 2498, ^, 1, 0
24, 2497, ^, 1, 0
25, 2499, ^, 1, 0
26, 2497, ^, 1, 0
27, 2499, ^, 1, 0
28, 2499, ^, 1, 0
29, 2498, ^, 1, 0
30, 2500, ^, 1, 0
31, 2499, ^, 1, 0
32, 2500, ^, 1, 0
33, 2499, ^, 1, 0
34, 2498, ^, 1, 0
35, 2500, ^, 1, 0
36, 2499, ^, 1, 0
37, 2499, ^, 1, 0
38, 2498, ^, 1, 0
39, 2499, ^, 1, 0
40, 2497, ^, 1, 0
41, 2500, ^, 1, 0
42, 2500, ^, 1, 0
43, 2500, ^, 1, 0
44, 2499, ^, 1, 0
45, 2492, ^, 1, 0
46, 2498, ^, 1, 0
47, 2499, ^, 1, 0
48, 2499, ^, 1, 0
49, 2500, ^, 1, 0
50, 2498, ^, 1, 0
51, 2500, ^, 1, 0
52, 2497, ^, 1, 0
53, 2499, ^, 1, 0
54, 2498, ^, 1, 0
55, 2498, ^, 1, 0
56, 2496, ^, 1, 0
57, 2498, ^, 1, 0
58, 4999, ^, 1, 0
59, 2499, ^, 1, 0
60, 2499, ^, 1, 0
61, 2499, ^, 1, 0
62, 2496, ^, 1, 0
63, 2499, ^, 1, 0
64, 2499, ^, 1, 0
65, 2498, ^, 1, 0
66, 2499, ^, 1, 0
67, 2499, ^, 1, 0
68, 2498, ^, 1, 0
69, 2500, ^, 1, 0
70, 2496, ^, 1, 0
71, 2498, ^, 1, 0
72, 2499, ^, 1, 0
73, 2499, ^, 1, 0
74, 2497, ^, 1, 0
75, 2499, ^, 1, 0
76, 2499, ^, 1, 0
77, 2500, ^, 1, 0
78, 2498, ^, 1, 0
79, 2499, ^, 1, 0
80, 2500, ^, 1, 0
81, 2498, ^, 1, 0
82, 2497, ^, 1, 0
83, 2500, ^, 1, 0
84, 2497, ^, 1, 0
85, 2498, ^, 1, 0
86, 2499, ^, 1, 0
87, 2499, ^, 1, 0
88, 2500, ^, 1, 0
89, 2498, ^, 1, 0
90, 2499, ^, 1, 0
91, 2498, ^, 1, 0
92, 2500, ^, 1, 0
93, 2497, ^, 1, 0
94, 2498, ^, 1, 0
95, 2497, ^, 1, 0
96, 2499, ^, 1, 0
97, 2499, ^, 1, 0
98, 2500, ^, 1, 0
99, 2500, ^, 1, 0
100, 2496, ^, 1, 0
101, 2492, ^, 1, 0
102, 2499, ^, 1, 0
103, 2499, ^, 1, 0
104, 2500, ^, 1, 0
105, 2499, ^, 1, 0
106, 2496, ^, 1, 0
107, 2499, ^, 1, 0
108, 2498, ^, 1, 0
109, 2497, ^, 1, 0
110, 2498, ^, 1, 0
111, 2498, ^, 1, 0
112, 2498, ^, 1, 0
113, 2499, ^, 1, 0
114, 2499, ^, 1, 0
115, 2498, ^, 1, 0
116, 2498, ^, 1, 0
117, 2497, ^, 1, 0
118, 2500, ^, 1, 0
119, 2499, ^, 1, 0
120, 2500, ^, 1, 0
121, 2500, ^, 1, 0
122, 2499, ^, 1, 0
123, 2499, ^, 1, 0
124, 2500, ^, 1, 0
125, 2499, ^, 1, 0
126, 2498, ^, 1, 0
127, 2498, ^, 1, 0
128, 2499, ^, 1, 0
129, 2497, ^, 1, 0
130, 2499, ^, 1, 0
131, 2498, ^, 1, 0
132, 2499, ^, 1, 0
133, 2496, ^, 1, 0
134, 2499, ^, 1, 0
135, 2498, ^, 1, 0
136, 2500, ^, 1, 0
137, 2500, ^, 1, 0
138, 2497, ^, 1, 0
139, 2498, ^, 1, 0
140, 2499, ^, 1, 0
141, 2499, ^, 1, 0
142, 2499, ^, 1, 0
143, 2499, ^, 1, 0
144, 2498, ^, 1, 0
145, 2500, ^, 1, 0
146, 2500, ^, 1, 0
147, 2499, ^, 1, 0
148, 2499, ^, 1, 0
149, 2499, ^, 1, 0
150, 2496, ^, 1, 0
151, 2496, ^, 1, 0
152, 2499, ^, 1, 0
153, 2498, ^, 1, 0
154, 2499, ^, 1, 0
155, 2490, ^, 1, 0
156, 2500, ^, 1, 0
157, 2499, ^, 1, 0
158, 2499, ^, 1, 0
159, 2499, ^, 1, 0
160, 2498, ^, 1, 0
161, 2499, ^, 1, 0
162, 2496, ^, 1, 0
163, 2500, ^, 1, 0
164, 2499, ^, 1, 0
165, 2500, ^, 1, 0
166, 2500, ^, 1, 0
167, 2500, ^, 1, 0
168, 2497, ^, 1, 0
169, 2499, ^, 1, 0
170, 2498, ^, 1, 0
171, 2500, ^, 1, 0
172, 2497, ^, 1, 0
173, 2496, ^, 1, 0
174, 2498, ^, 1, 0
175, 2497, ^, 1, 0
176, 2500, ^, 1, 0
177, 2498, ^, 1, 0
178, 2498, ^, 1, 0
179, 2499, ^, 1, 0
180, 2499, ^, 1, 0
181, 2499, ^, 1, 0
182, 2500, ^, 1, 0
183, 2500, ^, 1, 0
184, 2498, ^, 1, 0
185, 2498, ^, 1, 0
186, 2500, ^, 1, 0
187, 2500, ^, 1, 0
188, 2497, ^, 1, 0
189, 2500, ^, 1, 0
190, 2499, ^, 1, 0
191, 2500, ^, 1, 0
192, 2499, ^, 1, 0
193, 2497, ^, 1, 0
194, 2499, ^, 1, 0
195, 2497, ^, 1, 0
