SimulationStartAt = 2/9/2021 11:34:42 AM
EachLineIsComposedOF:
IndexCounter, PulseCounter, Direction, StopByIndex, StopByBlackBox
10, 2500, ^, 1, 0
11, 2500, ^, 1, 0
12, 2500, ^, 1, 0
13, 2500, ^, 1, 0
14, 2499, ^, 1, 0
15, 2500, ^, 1, 0
16, 2500, ^, 1, 0
17, 2499, ^, 1, 0
18, 2499, ^, 1, 0
19, 2500, ^, 1, 0
20, 2500, ^, 1, 0
21, 2500, ^, 1, 0
22, 2500, ^, 1, 0
23, 2352, ^, 0, 1
23, 147, ^, 1, 0
2, 0, ^, 0, 1
2, 2498, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, v, 0, 1
2, 2499, v, 1, 0
2, 0, ^, 0, 1
2, 2500, ^, 1, 0
2, 0, ^, 0, 1
2, 2499, ^, 1, 0
2, 2500, ^, 1, 0
3, 2500, ^, 1, 0
4, 2499, ^, 1, 0
5, 2500, ^, 1, 0
6, 2500, ^, 1, 0
7, 2500, ^, 1, 0
8, 2499, ^, 1, 0
9, 2500, ^, 1, 0
10, 2499, ^, 1, 0
11, 2500, ^, 1, 0
12, 2499, ^, 1, 0
13, 2500, ^, 1, 0
14, 2500, ^, 1, 0
15, 2500, ^, 1, 0
16, 2500, ^, 1, 0
17, 2500, ^, 1, 0
18, 2499, ^, 1, 0
19, 2500, ^, 1, 0
20, 2501, ^, 1, 0
21, 2500, ^, 1, 0
22, 2500, ^, 1, 0
23, 2500, ^, 1, 0
24, 2492, ^, 1, 0
25, 2500, ^, 1, 0
26, 2500, ^, 1, 0
27, 2499, ^, 1, 0
28, 2500, ^, 1, 0
29, 2500, ^, 1, 0
30, 2500, ^, 1, 0
31, 2500, ^, 1, 0
32, 2500, ^, 1, 0
33, 2500, ^, 1, 0
34, 2500, ^, 1, 0
35, 2499, ^, 1, 0
36, 2499, ^, 1, 0
37, 2499, ^, 1, 0
38, 2500, ^, 1, 0
39, 2500, ^, 1, 0
40, 2500, ^, 1, 0
41, 2499, ^, 1, 0
42, 2499, ^, 1, 0
43, 2498, ^, 1, 0
44, 2500, ^, 1, 0
45, 2500, ^, 1, 0
46, 2499, ^, 1, 0
47, 2499, ^, 1, 0
48, 2500, ^, 1, 0
49, 2500, ^, 1, 0
50, 2500, ^, 1, 0
51, 2500, ^, 1, 0
52, 2500, ^, 1, 0
53, 2500, ^, 1, 0
54, 2499, ^, 1, 0
55, 2500, ^, 1, 0
56, 2500, ^, 1, 0
57, 2499, ^, 1, 0
58, 2499, ^, 1, 0
59, 2500, ^, 1, 0
60, 2500, ^, 1, 0
61, 2500, ^, 1, 0
SimulationTestEndedAt = 20210209_113518
